city_id,city
3576,Binzhou
3577,Luxu
3578,Bijie
3579,Bianzhuang
3580,Bengbu
3581,Beijing
3582,Beihai
3583,Beidao
3584,Beidaihehaibin
3585,Beibei
3586,Baoying
3587,Langzhong
3588,Baoding
3589,Baiyin
3590,Baihe
3591,Shangyu
3592,Babu
3593,Anxiang
3594,Anshun
3595,Anqiu
3596,Anqing
3597,Mabai
3598,Anlu
3599,Anjiang
3600,Anbu
3601,Jiangyou
3602,Suzhou
3603,Zhoushan
3604,Mudu
3605,Songling
3606,Zhongshan
3607,Lianghu
3608,Zhoucheng
3609,Dalianwan
3610,Yueyang
3611,Bojia
3612,Zhenlai
3613,Zhengjiatun
3614,Zhaozhou
3615,Zhaoyuan
3616,Zhaodong
3617,Zhangjiakou
3618,Zhalantun
3619,Yushu
3620,Youhao
3621,Yingkou
3622,Yilan
3623,Yichun
3624,Yebaishou
3625,Yantongshan
3626,Yanji
3627,Yakeshi
3628,Zhangjiakou Shi Xuanhua Qu
3629,Xiuyan
3630,Xinqing
3631,Xinmin
3632,Xinglongshan
3633,Xingcheng
3634,Xilin Hot
3635,Xifeng
3636,Xiaoshi
3637,Wuchang
3638,Wangqing
3639,Hepingjie
3640,Wangkui
3641,Ulanhot
3642,Tumen
3643,Tongliao
3644,Tieling
3645,Tieli
3646,Guangming
3647,Tailai
3648,Taikang
3649,Tahe
3650,Sujiatun
3651,Suileng
3652,Suihua
3653,Suifenhe
3654,Songjianghe
3655,Siping
3656,Shunyi
3657,Shulan
3658,Shuangyashan
3659,Shuangyang
3660,Shuangcheng
3661,Shiguai
3662,Shenyang
3663,Shanhetun
3664,Shanhaiguan
3665,Shangzhi
3666,Sanchazi
3667,Salaqi
3668,Fendou
3669,Taihe
3670,Qiqihar
3671,Qinggang
3672,Songyuan
3673,Pingzhuang
3674,Panshi
3675,Panshan
3676,Nianzishan
3677,Nenjiang
3678,Nehe
3679,Nantai
3680,Nanpiao
3681,Lianhe
3682,Mujiayingzi
3683,Mudanjiang
3684,Mishan
3685,Mingyue
3686,Mingshui
3687,Meihekou
3688,Manzhouli
3689,Longjing
3690,Longjiang
3691,Longfeng
3692,Liuhe
3693,Lishu
3694,Linkou
3695,Linjiang
3696,Lingyuan
3697,Lingdong
3698,Liaozhong
3699,Liaoyuan
3700,Liaoyang
3701,Lanxi
3702,Langxiang
3703,Langtou
3704,Kuandian
3705,Kaiyuan
3706,Kaitong
3707,Jixi
3708,Jiutai
3709,Jiupu
3710,Jishu
3711,Jinzhou
3712,Lianshan
3713,Jining
3714,Jilin
3715,Jidong
3716,Minzhu
3717,Jiamusi
3718,Jalai Nur
3719,Jagdaqi
3720,Hushitai
3721,Hunchun
3722,Hulan Ergi
3723,Hulan
3724,Huinan
3725,Huanren
3726,Huangnihe
3727,Huanan
3728,Huadian
3729,Honggang
3730,Hohhot
3731,Fendou
3732,Helong
3733,Heishan
3734,Heihe
3735,Hegang
3736,Harbin
3737,Hailun
3738,Hailin
3739,Hailar
3740,Haicheng
3741,Gongzhuling
3742,Gongchangling
3743,Genhe
3744,Gannan
3745,Fuyuan
3746,Fuyu
3747,Fuyu
3748,Fuxin
3749,Fuxin
3750,Fushun
3751,Fuli
3752,Fujin
3753,Beichengqu
3754,Fengxiang
3755,Fengcheng
3756,Erenhot
3757,Erdaojiang
3758,Dunhua
3759,Dongning
3760,Dongling
3761,Dongfeng
3762,Dongxing
3763,Dehui
3764,Datong
3765,Dashitou
3766,Dashiqiao
3767,Daqing
3768,Dandong
3769,Linghai
3770,Dalai
3771,Chifeng
3772,Chengzihe
3773,Chengde
3774,Chaoyang
3775,Chaoyang
3776,Changtu
3777,Changping
3778,Changling
3779,Changchun
3780,Chaihe
3781,Boli
3782,Binzhou
3783,Benxi
3784,Beipiao
3785,Bei’an
3786,Bayan
3787,Baotou
3788,Baoshan
3789,Baoqing
3790,Bamiantong
3791,Baishishan
3792,Baiquan
3793,Baicheng
3794,Baishan
3795,Anshan
3796,Anda
3797,Oroqen Zizhiqi
3798,Acheng
3799,Songling
3800,Shilin
3801,Changshu City
3802,Shixing
3803,Jiashan
3804,Fenghuang
3805,Zhu Cheng City
3806,Shangri-La
3807,Ordos
3808,Wenshan City
3809,Liupanshui
3810,Zipaquirá
3811,Zarzal
3812,Zaragoza
3813,Yumbo
3814,Yopal
3815,Yarumal
3816,Viterbo
3817,Villeta
3818,Villavicencio
3819,Villa del Rosario
3820,Villanueva
3821,Villanueva
3822,Villamaría
3823,Valledupar
3824,Urrao
3825,Ubaté
3826,Turbo
3827,Turbaco
3828,Túquerres
3829,Tunja
3830,Tumaco
3831,Tuluá
3832,Tolú
3833,Tierralta
3834,Tame
3835,Sucre
3836,Sonsón
3837,Soledad
3838,Sogamoso
3839,Socorro
3840,Soacha
3841,Sincelejo
3842,Sincé
3843,Sibaté
3844,Sevilla
3845,Segovia
3846,Santuario
3847,Santo Tomás
3848,Santa Rosa de Cabal
3849,Santander de Quilichao
3850,Santa Marta
3851,Santa Lucía
3852,San Onofre
3853,San Martín
3854,San Marcos
3855,San Juan Nepomuceno
3856,San Juan del Cesar
3857,San Jacinto
3858,San Gil
3859,San Carlos
3860,San Carlos
3861,San Benito Abad
3862,San Andrés
3863,Sampués
3864,Salamina
3865,Sahagún
3866,Sabaneta
3867,Sabanalarga
3868,Sabanagrande
3869,Roldanillo
3870,Riosucio
3871,Rionegro
3872,Ríohacha
3873,Repelón
3874,Quimbaya
3875,Quibdó
3876,Puerto Tejada
3877,Puerto Santander
3878,Puerto López
3879,Puerto Colombia
3880,Puerto Boyacá
3881,Puerto Berrío
3882,Puerto Asís
3883,Pradera
3884,Popayán
3885,Planeta Rica
3886,Pivijay
3887,Pitalito
3888,Piedecuesta
3889,Pereira
3890,Patía
3891,Pasto
3892,Pamplona
3893,Palmira
3894,Palmar de Varela
3895,Belalcazar
3896,Pacho
3897,Ocaña
3898,Neiva
3899,Mosquera
3900,Morales
3901,Montería
3902,Montenegro
3903,Montelíbano
3904,Mompós
3905,Mocoa
3906,Melgar
3907,Medellín
3908,Mariquita
3909,Marinilla
3910,María la Baja
3911,Manzanares
3912,Manizales
3913,Malambo
3914,Málaga
3915,Maicao
3916,Magangué
3917,Madrid
3918,Los Patios
3919,Lorica
3920,Líbano
3921,Leticia
3922,Lérida
3923,La Virginia
3924,La Unión
3925,La Unión
3926,La Tebaida
3927,La Plata
3928,La Mesa
3929,La Jagua de Ibirico
3930,La Estrella
3931,La Dorada
3932,La Ceja
3933,Jamundí
3934,Itagüí
3935,Ipiales
3936,Ibagué
3937,Honda
3938,Guacarí
3939,Granada
3940,Girón
3941,Girardot City
3942,Garzón
3943,Galapa
3944,Fusagasuga
3945,Funza
3946,Fundación
3947,Fresno
3948,Fonseca
3949,Floridablanca
3950,Florida
3951,Florencia
3952,Flandes
3953,Facatativá
3954,Espinal
3955,Envigado
3956,El Retén
3957,El Copey
3958,El Charco
3959,El Cerrito
3960,El Carmen de Bolívar
3961,El Banco
3962,El Bagre
3963,Duitama
3964,Dos Quebradas
3965,Curumaní
3966,Cúcuta
3967,Corozal
3968,Corinto
3969,Municipio de Copacabana
3970,Circasia
3971,Ciénaga de Oro
3972,Ciénaga
3973,Chiriguaná
3974,Chiquinquirá
3975,Chinú
3976,Chinchiná
3977,Chimichagua
3978,Chigorodó
3979,Chía
3980,Chaparral
3981,Cereté
3982,Caucasia
3983,Cartago
3984,Cartagena
3985,Carmen de Viboral
3986,Candelaria
3987,Campo de la Cruz
3988,Campoalegre
3989,Cali
3990,Caldas
3991,Calarcá
3992,Cajicá
3993,Caicedonia
3994,Buga
3995,Buenaventura
3996,Buenaventura
3997,Bucaramanga
3998,Bogotá
3999,Bello
4000,Belén de Umbría
4001,Barranquilla
4002,Barrancas
4003,Barrancabermeja
4004,Barbosa
4005,Barbosa
4006,Baranoa
4007,Ayapel
4008,Armenia
4009,Arjona
4010,Ariguaní
4011,Arauca
4012,Aracataca
4013,Apartadó
4014,Anserma
4015,Andes
4016,Andalucía
4017,Aguazul
4018,Aguadas
4019,Aguachica
4020,Acacías
4021,Morales
4022,Carepa
4023,Ciudad Bolívar
4024,Agustín Codazzi
4025,Plato
4026,San José del Guaviare
4027,Turrialba
4028,Tejar
4029,Siquirres
4030,San Vicente
4031,San Rafael Arriba
4032,San Rafael Abajo
4033,San Rafael
4034,San Rafael
4035,San Pedro
4036,San Pablo
4037,San Miguel
4038,San Juan de Dios
4039,San Juan
4040,San José
4041,San José
4042,San Isidro
4043,San Francisco
4044,San Felipe
4045,San Diego
4046,Quesada
4047,Purral
4048,Puntarenas
4049,Limón
4050,Patarrá
4051,Paraíso
4052,Nicoya
4053,Mercedes
4054,Liberia
4055,Ipís
4056,Heredia
4057,Guápiles
4058,Guadalupe
4059,Esparza
4060,Curridabat
4061,Colima
4062,Chacarita
4063,Cartago
4064,Cañas
4065,Calle Blancos
4066,Aserrí
4067,Alajuela
4068,San Vicente de Moravia
4069,Yara
4070,Yaguajay
4071,Viñales
4072,Vertientes
4073,Venezuela
4074,Varadero
4075,San Germán
4076,Unión de Reyes
4077,Trinidad
4078,Sibanicú
4079,Santo Domingo
4080,Santiago de las Vegas
4081,Santiago de Cuba
4082,Santa Cruz del Sur
4083,Santa Cruz del Norte
4084,Santa Clara
4085,San Miguel del Padrón
4086,San Luis
4087,San José de las Lajas
4088,Sancti Spíritus
4089,San Cristobal
4090,San Antonio de los Baños
4091,Sagua la Grande
4092,Sagua de Tánamo
4093,Rodas
4094,Río Guayabal de Yateras
4095,Río Cauto
4096,Remedios
4097,Regla
4098,Ranchuelo
4099,Puerto Padre
4100,Primero de Enero
4101,Placetas
4102,Pinar del Río
4103,Perico
4104,Pedro Betancourt
4105,Palmira
4106,Palma Soriano
4107,Nuevitas
4108,Nueva Gerona
4109,Niquero
4110,Morón
4111,Moa
4112,Minas de Matahambre
4113,Minas
4114,Media Luna
4115,Matanzas
4116,Mariel
4117,Manzanillo
4118,Manicaragua
4119,Maisí
4120,Madruga
4121,Los Palacios
4122,Las Tunas
4123,La Sierpe
4124,La Salud
4125,Havana
4126,Jovellanos
4127,Jobabo
4128,Jobabo
4129,Jiguaní
4130,Jesús Menéndez
4131,Jatibonico
4132,Jaruco
4133,Jagüey Grande
4134,Holguín
4135,Guisa
4136,Güira de Melena
4137,Güines
4138,Guantánamo
4139,Guane
4140,Guanajay
4141,Guanabacoa
4142,Guáimaro
4143,Gibara
4144,Fomento
4145,Florida
4146,Florencia
4147,Esmeralda
4148,Encrucijada
4149,Cumanayagua
4150,Cueto
4151,Cruces
4152,Corralillo
4153,Contramaestre
4154,Consolación del Sur
4155,Condado
4156,Colón
4157,Colombia
4158,Ciro Redondo
4159,Cifuentes
4160,Cienfuegos
4161,Ciego de Ávila
4162,Chambas
4163,Cerro
4164,Cauto Cristo
4165,Cárdenas
4166,Campechuela
4167,Camajuaní
4168,Camagüey
4169,Calimete
4170,Caibarién
4171,Cacocum
4172,Cabaiguán
4173,Bejucal
4174,Bayamo
4175,Bauta
4176,Bartolomé Masó
4177,Baraguá
4178,Baracoa
4179,Banes
4180,Bahía Honda
4181,Artemisa
4182,Arroyo Naranjo
4183,Amancio
4184,Alquízar
4185,Alamar
4186,Aguada de Pasajeros
4187,Abreus
4188,Habana del Este
4189,Centro Habana
4190,La Habana Vieja
4191,Báguanos
4192,Jimaguayú
4193,Arroyo Naranjo
4194,Boyeros
4195,Diez de Octubre
4196,Santa Maria
4197,Praia
4198,Mindelo
4199,Cova Figueira
4200,Willemstad
4201,Flying Fish Cove
4202,Protaras
4203,Paphos
4204,Nicosia
4205,Limassol
4206,Larnaca
4207,Kyrenia
4208,Famagusta
4209,Dv?r Králové nad Labem
4210,Znojmo
4211,Zlín
4212,Ž?ár nad Sázavou Druhy
4213,Ž?ár nad Sázavou
4214,Žatec
4215,Vyškov
4216,Vsetín
4217,Varnsdorf
4218,Valašské Mezi?í?í
4219,Ústí nad Orlicí
4220,Ústí nad Labem
4221,Uherský Brod
4222,Uherské Hradišt?
4223,Trutnov
4224,T?inec
4225,T?ebí?
4226,Teplice
4227,Tábor
4228,Svitavy
4229,Šumperk
4230,Strakonice
4231,Starý Bohumín
4232,Sokolov
4233,Slaný
4234,Rožnov pod Radhošt?m
4235,Rakovník
4236,Prost?jov
4237,Prosek
4238,P?íbram
4239,P?erov
4240,Prague
4241,Pilsen
4242,Písek
4243,Pelh?imov
4244,Pardubice
4245,Otrokovice
4246,Otrokovice
4247,Ostrov
4248,Ostrava
4249,Orlová
4250,Opava
4251,Olomouc
4252,Nový Ji?ín
4253,Neratovice
4254,Náchod
4255,Most
4256,Mod?any
4257,Mladá Boleslav
4258,M?lník
4259,Louny
4260,Litvínov
4261,Litom??ice
4262,Liberec
4263,Libe?
4264,Let?any
4265,Kutná Hora
4266,Krom??íž
4267,Krnov
4268,Kralupy nad Vltavou
4269,Kop?ivnice
4270,Kolín
4271,Klatovy
4272,Klášterec nad Oh?í
4273,Kladno
4274,Karviná
4275,Karlovy Vary
4276,Kada?
4277,Jirkov
4278,Jind?ich?v Hradec
4279,Jihlava
4280,Ji?ín
4281,Jablonec nad Nisou
4282,Hranice
4283,Hradec Králové
4284,Hodonín
4285,Havlí?k?v Brod
4286,Haví?ov
4287,Frýdek-Místek
4288,D??ín
4289,Chrudim
4290,Chomutov
4291,Cheb
4292,?eský T?šín
4293,?eské Bud?jovice
4294,?eská T?ebová
4295,?eská Lípa
4296,Bruntál
4297,Brno
4298,B?eclav
4299,Braník
4300,Brandýs nad Labem-Stará Boleslav
4301,Bohumín
4302,Blansko
4303,Bílina Kyselka
4304,Bílina
4305,Beroun
4306,Benešov
4307,?erný Most
4308,Zwickau
4309,Zweibrücken
4310,Zulpich
4311,Zossen
4312,Zittau
4313,Zirndorf
4314,Zerbst
4315,Zeitz
4316,Zehlendorf
4317,Xanten
4318,Wurzen
4319,Würzburg
4320,Würselen
4321,Wuppertal
4322,Wunstorf
4323,Wülfrath
4324,Wörth am Rhein
4325,Worms
4326,Wolfsburg
4327,Wolfratshausen
4328,Wolfenbüttel
4329,Wolfen
4330,Witzenhausen
4331,Wittstock
4332,Wittmund
4333,Wittlich
4334,Wittenberge
4335,Wittenau
4336,Witten
4337,Wismar
4338,Wipperfürth
4339,Winterhude
4340,Winsen
4341,Winnenden
4342,Wilnsdorf
4343,Wilmersdorf
4344,Willich
4345,Wilhelmstadt
4346,Wilhelmshaven
4347,Wildeshausen
4348,Wiesloch
4349,Wiesbaden
4350,Wiehl
4351,Wetzlar
4352,Wetter (Ruhr)
4353,Westerstede
4354,Westend
4355,Wesseling
4356,Wesel
4357,Wertheim
4358,Wernigerode
4359,Werne
4360,Wermelskirchen
4361,Werl
4362,Werdohl
4363,Werder
4364,Werdau
4365,Wendlingen am Neckar
4366,Wenden
4367,Wendelstein
4368,Weiterstadt
4369,Weißwasser
4370,Weißenfels
4371,Weißenburg in Bayern
4372,Weinstadt-Endersbach
4373,Weinheim
4374,Weingarten
4375,Weimar
4376,Weilheim
4377,Weilerswist
4378,Weil der Stadt
4379,Weil am Rhein
4380,Weiden
4381,Weißensee
4382,Wegberg
4383,Weener
4384,Wedel
4385,Wedding
4386,Wassenberg
4387,Warstein
4388,Warendorf
4389,Waren
4390,Wardenburg
4391,Warburg
4392,Wangen im Allgäu
4393,Wandlitz
4394,Waltrop
4395,Walsrode
4396,Wallenhorst
4397,Waldshut-Tiengen
4398,Waldkraiburg
4399,Waldkirch
4400,Waldbröl
4401,Waiblingen
4402,Waghäusel
4403,Wadgassen
4404,Wadern
4405,Wachtberg
4406,Vreden
4407,Völklingen
4408,Voerde
4409,Vlotho
4410,Vilshofen
4411,Villingen-Schwenningen
4412,Viersen
4413,Viernheim
4414,Versmold
4415,Verl
4416,Verden
4417,Velbert
4418,Vechta
4419,Vechelde
4420,Vaterstetten
4421,Varel
4422,Vaihingen an der Enz
4423,Uetersen
4424,Uslar
4425,Unterschleißheim
4426,Unterhaching
4427,Unterkrozingen
4428,Unna
4429,Ulm
4430,Uelzen
4431,Überlingen
4432,Übach-Palenberg
4433,Tuttlingen
4434,Tübingen
4435,Trossingen
4436,Troisdorf
4437,Trier
4438,Traunstein
4439,Traunreut
4440,Torgau
4441,Tönisvorst
4442,Tettnang
4443,Templin
4444,Tempelhof
4445,Teltow
4446,Telgte
4447,Tegel
4448,Taunusstein
4449,Taufkirchen
4450,Syke
4451,Sundern
4452,Sulzbach-Rosenberg
4453,Sulzbach
4454,Suhl
4455,Stuttgart
4456,Stuhr
4457,Strausberg
4458,Straubing
4459,Stralsund
4460,Straelen
4461,Stolberg
4462,Stockelsdorf
4463,Stockach
4464,Stendal
4465,Stellingen
4466,Steinhagen
4467,Steinfurt
4468,Steilshoop
4469,Steglitz
4470,Staßfurt
4471,Starnberg
4472,Stadtlohn
4473,Stadthagen
4474,Stadtallendorf
4475,Stade
4476,Staaken
4477,Sprockhövel
4478,Springe
4479,Speyer
4480,Spenge
4481,Sonthofen
4482,Sonneberg
4483,Sondershausen
4484,Sömmerda
4485,Soltau
4486,Solingen
4487,Soest
4488,Sinzig
4489,Sinsheim
4490,Singen
4491,Sindelfingen
4492,Simmerath
4493,Sigmaringen
4494,Siegen
4495,Siegburg
4496,Senftenberg
4497,Senden
4498,Senden
4499,Selm
4500,Seligenstadt
4501,Selb
4502,Sehnde
4503,Seevetal
4504,Seesen
4505,Seelze
4506,Schwetzingen
4507,Schwerte
4508,Schwerin
4509,Schwelm
4510,Schweinfurt
4511,Schwedt (Oder)
4512,Schwarzenberg
4513,Schwanewede
4514,Schwandorf in Bayern
4515,Schwalmtal
4516,Schwalmstadt
4517,Schwalbach
4518,Schwäbisch Hall
4519,Schwäbisch Gmünd
4520,Schwabach
4521,Schrobenhausen
4522,Schramberg
4523,Schortens
4524,Schorndorf
4525,Schopfheim
4526,Schöneberg
4527,Schönebeck
4528,Schneverdingen
4529,Schneeberg
4530,Schmelz
4531,Schmargendorf
4532,Schmallenberg
4533,Schmalkalden
4534,Schlüchtern
4535,Schleswig
4536,Schkeuditz
4537,Schiffweiler
4538,Schifferstadt
4539,Saulgau
4540,Sasel
4541,Sarstedt
4542,Sankt Wendel
4543,Sankt Ingbert
4544,Sankt Augustin
4545,Sangerhausen
4546,Salzwedel
4547,Salzkotten
4548,Saarlouis
4549,Saarbrücken
4550,Saalfeld
4551,Rüsselsheim
4552,Rummelsburg
4553,Rudow
4554,Rudolstadt
4555,Rottweil
4556,Rottenburg
4557,Roth
4558,Rotenburg
4559,Rostock
4560,Rösrath
4561,Rosenheim
4562,Ronnenberg
4563,Rinteln
4564,Rietberg
4565,Riesa
4566,Riegelsberg
4567,Ribnitz-Damgarten
4568,Rheinfelden (Baden)
4569,Rheine
4570,Rheinberg
4571,Rheinbach
4572,Rhede
4573,Rheda-Wiedenbrück
4574,Reutlingen
4575,Renningen
4576,Rendsburg
4577,Remscheid
4578,Remagen
4579,Reinickendorf
4580,Reinheim
4581,Reinbek
4582,Reichenbach/Vogtland
4583,Regensburg
4584,Rees
4585,Recklinghausen
4586,Ravensburg
4587,Ratingen
4588,Rathenow
4589,Ratekau
4590,Rastede
4591,Rastatt
4592,Rahden
4593,Radolfzell am Bodensee
4594,Radevormwald
4595,Radebeul
4596,Radeberg
4597,Quickborn
4598,Quedlinburg
4599,Püttlingen
4600,Pulheim
4601,Puchheim
4602,Prenzlauer Berg
4603,Prenzlau
4604,Preetz
4605,Potsdam
4606,Porta Westfalica
4607,Poppenbüttel
4608,Plettenberg
4609,Plauen
4610,Pirna
4611,Pirmasens
4612,Pinneberg
4613,Pfungstadt
4614,Pfullingen
4615,Pforzheim
4616,Pfaffenhofen an der Ilm
4617,Petershagen
4618,Penzberg
4619,Peine
4620,Passau
4621,Pasing
4622,Parchim
4623,Papenburg
4624,Pankow
4625,Paderborn
4626,Oyten
4627,Overath
4628,Ottweiler
4629,Ottobrunn
4630,Osterholz-Scharmbeck
4631,Osnabrück
4632,Oschersleben
4633,Oschatz
4634,Oranienburg
4635,Opladen
4636,Olsberg
4637,Olpe
4638,Oldenburg
4639,Olching
4640,Öhringen
4641,Offenburg
4642,Offenbach
4643,Oerlinghausen
4644,Oer-Erkenschwick
4645,Oelde
4646,Odenthal
4647,Ochtrup
4648,Oberursel
4649,Obertshausen
4650,Oberschöneweide
4651,Ober-Ramstadt
4652,Oberkirch
4653,Oberhausen
4654,Oberasbach
4655,Nürtingen
4656,Nürnberg
4657,Nümbrecht
4658,Nottuln
4659,Northeim
4660,Nördlingen
4661,Nordhorn
4662,Nordhausen
4663,Norderstedt
4664,Nordenham
4665,Norden
4666,Nippes
4667,Nikolassee
4668,Nienburg
4669,Niederschönhausen
4670,Niederkrüchten
4671,Niederkassel
4672,Nieder-Ingelheim
4673,Nidderau
4674,Nidda
4675,Neu Wulmstorf
4676,Neuwied
4677,Neu-Ulm
4678,Neustrelitz
4679,Neustadt in Holstein
4680,Neustadt bei Coburg
4681,Neustadt
4682,Neustadt am Rübenberge
4683,Neue Neustadt
4684,Neuss
4685,Neuruppin
4686,Neunkirchen
4687,Neumünster
4688,Neumarkt in der Oberpfalz
4689,Neu Isenburg
4690,Neufahrn bei Freising
4691,Neuenhagen
4692,Neuburg an der Donau
4693,Neubrück
4694,Neubrandenburg
4695,Neu-Anspach
4696,Nettetal
4697,Netphen
4698,Neckarsulm
4699,Naumburg
4700,Nauen
4701,Nagold
4702,Munster
4703,Münster
4704,Hannoversch Münden
4705,Munich
4706,Müllheim
4707,Mülheim
4708,Mühlheim am Main
4709,Stuttgart Mühlhausen
4710,Mühlhausen
4711,Mühldorf
4712,Mühlacker
4713,Much
4714,Mössingen
4715,Mosbach
4716,Moosburg
4717,Monheim am Rhein
4718,Mönchengladbach
4719,Mölln
4720,Moers
4721,Moabit
4722,Mittweida
4723,Minden
4724,Michelstadt
4725,Metzingen
4726,Mettmann
4727,Meschede
4728,Merzig
4729,Merseburg
4730,Meppen
4731,Menden
4732,Memmingen
4733,Melle
4734,Meissen
4735,Meiningen
4736,Meinerzhagen
4737,Meiderich
4738,Meerbusch
4739,Meerane
4740,Meckenheim
4741,Mechernich
4742,Mayen
4743,Marzahn
4744,Marsberg
4745,Marl
4746,Marktredwitz
4747,Marktoberdorf
4748,Markkleeberg
4749,Märkisches Viertel
4750,Marienfelde
4751,Mariendorf
4752,Marburg an der Lahn
4753,Marbach am Neckar
4754,Mannheim
4755,Mainz
4756,Maintal
4757,Mahlsdorf
4758,Magdeburg
4759,Lünen
4760,Lüneburg
4761,Ludwigshafen am Rhein
4762,Ludwigsfelde
4763,Ludwigsburg
4764,Lüdinghausen
4765,Lüdenscheid
4766,Luckenwalde
4767,Lübeck
4768,Lübbenau
4769,Lübbecke
4770,Loxstedt
4771,Losheim
4772,Lörrach
4773,Lohr am Main
4774,Lohne
4775,Löhne
4776,Lohmar
4777,Löbau
4778,Lippstadt
4779,Lingen
4780,Lindlar
4781,Lindau
4782,Limburg an der Lahn
4783,Limbach-Oberfrohna
4784,Lilienthal
4785,Lichterfelde
4786,Lichtenrade
4787,Lichtenfels
4788,Lichtenberg
4789,Leverkusen
4790,Leutkirch im Allgäu
4791,Leopoldshöhe
4792,Leonberg
4793,Lennestadt
4794,Lengerich
4795,Lemgo
4796,Leipzig
4797,Leinfelden-Echterdingen
4798,Leimen
4799,Leichlingen
4800,Lehrte
4801,Leer
4802,Lebach
4803,Laupheim
4804,Lauf an der Pegnitz
4805,Lauchhammer
4806,Lankwitz
4807,Langenhorn
4808,Langenhagen
4809,Langenfeld
4810,Langen
4811,Langen
4812,Landshut
4813,Landsberg am Lech
4814,Landau in der Pfalz
4815,Lampertheim
4816,Lahr
4817,Lahnstein
4818,Lage
4819,Laatzen
4820,Bad Laasphe
4821,Kürten
4822,Künzelsau
4823,Künzell
4824,Kulmbach
4825,Kronberg
4826,Kronach
4827,Kreuztal
4828,Kreuzberg
4829,Kreuzau
4830,Krefeld
4831,Köthen
4832,Korschenbroich
4833,Kornwestheim
4834,Korntal
4835,Korbach
4836,Köpenick
4837,Berlin Köpenick
4838,Konz
4839,Konstanz
4840,Königs Wusterhausen
4841,Königswinter
4842,Königstein im Taunus
4843,Königslutter am Elm
4844,Königsbrunn
4845,Köln
4846,Kolbermoor
4847,Koblenz
4848,Kleve
4849,Kleinmachnow
4850,Kitzingen
4851,Kirchlengern
4852,Kirchheim unter Teck
4853,Kirchhain
4854,Kierspe
4855,Kiel
4856,Kevelaer
4857,Kerpen
4858,Kempten (Allgäu)
4859,Kempen
4860,Kelkheim (Taunus)
4861,Kelheim
4862,Kehl
4863,Kaulsdorf
4864,Kaufbeuren
4865,Kassel
4866,Karow
4867,Karlstadt
4868,Karlsruhe
4869,Karlshorst
4870,Karlsfeld
4871,Karben
4872,Kamp-Lintfort
4873,Kamenz
4874,Kamen
4875,Kaltenkirchen
4876,Kaiserslautern
4877,Kaarst
4878,Jülich
4879,Jüchen
4880,Johannisthal
4881,Jena
4882,Itzehoe
4883,Isernhagen Farster Bauerschaft
4884,Iserlohn
4885,Ingolstadt
4886,Ilmenau
4887,Illingen
4888,Illertissen
4889,Idstein
4890,Idar-Oberstein
4891,Ibbenbüren
4892,Husum
4893,Hürth
4894,Hünfeld
4895,Hummelsbüttel
4896,Humboldtkolonie
4897,Hude
4898,Hückeswagen
4899,Hückelhoven
4900,Hoyerswerda
4901,Höxter
4902,Hövelhof
4903,Hörstel
4904,Horb am Neckar
4905,Homburg
4906,Holzwickede
4907,Holzminden
4908,Holzkirchen
4909,Hohenstein-Ernstthal
4910,Hohen Neuendorf
4911,Hofheim am Taunus
4912,Hofgeismar
4913,Hof
4914,Hockenheim
4915,Hochheim am Main
4916,Hochfeld
4917,Hille
4918,Hildesheim
4919,Hilden
4920,Hilchenbach
4921,Hiddenhausen
4922,Heusweiler
4923,Heusenstamm
4924,Hettstedt
4925,Hessisch Oldendorf
4926,Herzogenrath
4927,Herzogenaurach
4928,Herten
4929,Herrenberg
4930,Herne
4931,Hermsdorf
4932,Herford
4933,Herdecke
4934,Herborn
4935,Heppenheim an der Bergstrasse
4936,Hennigsdorf
4937,Hennef
4938,Hemmingen
4939,Hemer
4940,Helmstedt
4941,Hellersdorf
4942,Heinsberg
4943,Heilbad Heiligenstadt
4944,Heiligensee
4945,Heiligenhaus
4946,Heilbronn
4947,Heidenheim an der Brenz
4948,Heidenau
4949,Heidelberg
4950,Heide
4951,Hechingen
4952,Hattingen
4953,Hattersheim
4954,Haßloch
4955,Harsewinkel
4956,Haren
4957,Harburg
4958,Hannover
4959,Hanau am Main
4960,Hamminkeln
4961,Hamm
4962,Hameln
4963,Wandsbek
4964,Marienthal
4965,Hamburg-Mitte
4966,Eimsbüttel
4967,Altona
4968,Hamburg
4969,Halver
4970,Haltern
4971,Halstenbek
4972,Halle
4973,Halle (Saale)
4974,Haldensleben I
4975,Halberstadt
4976,Hakenfelde
4977,Haiger
4978,Hagen
4979,Haar
4980,Haan
4981,Gütersloh
4982,Güstrow
4983,Gunzenhausen
4984,Günzburg
4985,Gummersbach
4986,Guben
4987,Groß-Umstadt
4988,Großostheim
4989,Groß-Gerau
4990,Großenhain
4991,Gronau
4992,Gröbenzell
4993,Grimma
4994,Griesheim
4995,Grevenbroich
4996,Greven
4997,Greiz
4998,Greifswald
4999,Grefrath
5000,Göttingen
5001,Gotha
5002,Goslar
5003,Görlitz
5004,Göppingen
5005,Goch
5006,Glinde
5007,Glauchau
5008,Gladbeck
5009,Ginsheim-Gustavsburg
5010,Gilching
5011,Gifhorn
5012,Gießen
5013,Giengen an der Brenz
5014,Gevelsberg
5015,Gesundbrunnen
5016,Geseke
5017,Gescher
5018,Gersthofen
5019,Germersheim
5020,Germering
5021,Gerlingen
5022,Geretsried
5023,Gera
